link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,1,26,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,10,8,7,-15,0,49,53,20.403767783117193,-85.3932319135365,105.79699969665369
1to2,1,27,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,12,11,-15,0,49,53,20.403767783117193,-77.81898756801185,98.22275535112904
1to2,1,28,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,11,-12,0,49,53,20.403767783117193,-76.18133090354323,96.58509868666042
1to2,1,29,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,16,12,-14,0,49,53,20.403767783117193,-73.64187691550852,94.04564469862571
1to2,1,30,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,16,12,-14,0,49,53,20.403767783117193,-73.54830240771462,93.9520701908318
1to2,1,31,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,19,14,-14,0,49,53,20.403767783117193,-71.97797282401024,92.38174060712743
1to2,1,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,9,25,19,-15,0,49,53,20.403767783117193,-54.95823323992792,75.36200102304511
1to2,1,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,16,7,-14,0,49,53,20.403767783117193,-77.12018483397296,97.52395261709015
1to2,1,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,25,18,-13,0,49,53,20.403767783117193,-65.43710625888997,85.84087404200716
1to2,1,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,24,18,-12,0,49,53,20.403767783117193,-66.81112972738804,87.21489751050522
1to2,1,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,8,25,19,-12,0,49,53,20.403767783117193,-60.92163296168161,81.3254007447988
1to2,1,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,6,23,17,-14,0,49,53,20.403767783117193,-67.00400461548163,87.40777239859882
1to2,1,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20,16,-17,0,49,53,20.403767783117193,-72.16374113242227,92.56750891553946
1to2,1,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13,11,-15,0,49,53,20.403767783117193,-80.29943571061976,100.70320349373695
1to2,1,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,20,17,-12,0,49,53,20.403767783117193,-72.24906294318977,92.65283072630696
1to2,1,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,20,17,-16,0,49,53,20.403767783117193,-70.71756532193245,91.12133310504964
1to2,1,42,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22,18,-14,0,49,53,20.403767783117193,-68.76686884890037,89.17063663201756
1to2,1,43,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,15,13,-13,0,49,53,20.403767783117193,-78.6185188949345,99.02228667805169
1to2,1,44,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,8,-15,0,49,53,20.403767783117193,-77.31793781063269,97.72170559374987
1to2,1,45,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,12,10,-15,0,49,53,20.403767783117193,-78.58910616116671,98.9928739442839
1to2,1,46,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14,10,-15,0,49,53,20.403767783117193,-77.24218756784683,97.64595535096402
1to2,1,47,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,12,7,-14,0,49,53,20.403767783117193,-80.58579419201766,100.98956197513485
1to2,1,48,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,15,-14,0,49,53,20.403767783117193,-74.4588278557278,94.862595638845
1to2,1,49,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,14,-15,0,49,53,20.403767783117193,-74.8314866699805,95.2352544530977
1to2,1,50,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,10,9,-15,0,49,53,20.403767783117193,-83.8704086550609,104.27417643817809
1to2,1,51,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,12,14,7,-11,0,49,53,20.403767783117193,-77.1409879283552,97.54475571147239
1to2,1,52,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,15,10,-14,0,49,53,20.403767783117193,-75.73150376770754,96.13527155082473
1to2,1,53,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,12,-15,0,49,53,20.403767783117193,-74.60537859302062,95.0091463761378
1to2,1,54,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,9,7,-14,0,49,53,20.403767783117193,-84.13540068476738,104.53916846788456
1to2,1,55,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,11,6,7,-14,0,49,53,20.403767783117193,-86.13706045576636,106.54082823888355
1to2,1,56,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,7,-15,0,49,53,20.403767783117193,-77.97612078730147,98.37988857041866
1to2,1,57,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21,15,-14,0,49,53,20.403767783117193,-68.88058125824695,89.28434904136414
1to2,1,58,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,17,12,-14,0,49,53,20.403767783117193,-74.61977541513397,95.02354319825116
1to2,1,59,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,11,7,-15,0,49,53,20.403767783117193,-80.73429075352942,101.13805853664661
1to2,1,60,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13,11,-14,0,49,53,20.403767783117193,-78.39002428062597,98.79379206374315
1to2,1,61,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,13,10,-12,0,49,53,20.403767783117193,-77.80178484737716,98.20555263049435
1to2,1,62,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,10,-14,0,49,53,20.403767783117193,-73.45001749184297,93.85378527496016
1to2,1,63,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,16,10,-15,0,49,53,20.403767783117193,-76.04253019477973,96.44629797789692
1to2,2,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,10,24,18,-14,0,49,53,20.399889643588594,-55.37830721037746,75.77819685396605
1to2,2,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,7,23,17,-14,0,49,53,20.399889643588594,-60.98409082772173,81.38398047131032
1to2,2,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,17,16,-14,0,49,53,20.399889643588594,-70.72883766164483,91.12872730523343
1to2,2,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,6,22,18,-12,0,49,53,20.399889643588594,-65.93395339956831,86.3338430431569
1to2,2,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,19,15,-14,0,49,53,20.399889643588594,-70.71330188299807,91.11319152658666
1to2,2,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,19,15,-14,0,49,53,20.399889643588594,-70.70162557382142,91.10151521741001
1to2,2,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,18,13,-15,0,49,53,20.399889643588594,-72.676649065299,93.0765387088876
1to2,2,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,20,16,-16,0,49,53,20.399889643588594,-69.8317821927148,90.23167183630339
1to2,2,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,9,1,3,-13,0,49,53,20.399889643588594,-91.02157332464137,111.42146296822996
1to2,2,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,16,12,-14,0,49,53,20.399889643588594,-74.73962792472985,95.13951756831844
1to2,2,10,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,15,11,-15,0,49,53,20.399889643588594,-75.95303028437124,96.35291992795983
1to2,2,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,16,13,-15,0,49,53,20.399889643588594,-75.10756908408389,95.50745872767249
1to2,2,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,9,6,-15,0,49,53,20.399889643588594,-85.19745197963319,105.59734162322178
1to2,2,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,11,7,-15,0,49,53,20.399889643588594,-81.62556109605032,102.02545073963891
1to2,2,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,9,7,-15,0,49,53,20.399889643588594,-84.09738129233716,104.49727093592575
1to2,2,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,8,6,-13,0,49,53,20.399889643588594,-84.0371097078714,104.43699935145999
1to2,2,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,12,8,-15,0,49,53,20.399889643588594,-78.50747075696526,98.90736040055386
1to2,2,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,16,11,-14,0,49,53,20.399889643588594,-74.4588278557278,94.8587174993164
1to2,2,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,11,5,5,-17,0,49,53,20.399889643588594,-88.09595780842608,108.49584745201467
