link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,2,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,6,21,17,-14,0,51,54,20.432367865815262,-66.8546963734305,87.28706423924577
1to2,2,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,20,17,-14,0,51,54,20.432367865815262,-68.72655038304381,89.15891824885908
1to2,2,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,17,11,-15,0,51,54,20.432367865815262,-74.15997050837484,94.5923383741901
1to2,2,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,18,13,-16,0,51,54,20.432367865815262,-74.01804879759489,94.45041666341015
1to2,2,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,19,13,-15,0,51,54,20.432367865815262,-72.49968902779874,92.932056893614
1to2,2,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,18,14,-14,0,51,54,20.432367865815262,-71.68495463295916,92.11732249877443
1to2,2,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,10,8,4,-12,0,51,54,20.432367865815262,-84.47477342590517,104.90714129172044
1to2,2,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,13,9,-14,0,51,54,20.432367865815262,-77.87583857721141,98.30820644302668
1to2,2,10,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,10,7,-17,0,51,54,20.432367865815262,-83.20325044872608,103.63561831454135
1to2,2,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13,12,-13,0,51,54,20.432367865815262,-78.3546422228578,98.78701008867307
1to2,2,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,6,5,4,-14,0,51,54,20.432367865815262,-88.48196198352738,108.91432984934265
1to2,2,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,11,7,-13,0,51,54,20.432367865815262,-82.79750953483365,103.22987740064892
1to2,2,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,11,9,7,-12,0,51,54,20.432367865815262,-85.41559904219953,105.8479669080148
1to2,2,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,10,8,6,-14,0,51,54,20.432367865815262,-85.31453836996273,105.746906235778
1to2,2,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,10,8,-14,0,51,54,20.432367865815262,-82.0761862961448,102.50855416196006
1to2,2,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,15,11,-14,0,51,54,20.432367865815262,-75.80245021433277,96.23481808014803
